scenario,seed,method,n_dogs,completion_G0_s,completion_G0_done_s,path_ratio_G0,completion_G1_s,completion_G1_done_s,path_ratio_G1,completion_G2_s,completion_G2_done_s,path_ratio_G2,completion_G3_s,completion_G3_done_s,path_ratio_G3,completion_G4_s,completion_G4_done_s,path_ratio_G4,completion_G5_s,completion_G5_done_s,path_ratio_G5,max_hard_slack_m,all_done,timeouts,deadlock,makespan_s,mean_completion_s,path_ratio,min_dogdog_m,min_dogwall_m,viol_steps_dog,max_viol_depth_m,viol_steps_wall,intervention_rate,stop_steps,reject_steps,mean_dcmd,max_dcmd,filter_p50_ms,filter_p99_ms,condition,n_falls,diverged,arena,wall_s
S5,517,bc_v0+dam,6,6.08,6.08,0.9818978305933076,4.5,4.5,0.9855383669396279,7.36,7.36,0.978605921048037,3.86,3.86,1.3913979326486499,4.42,4.42,0.9747217666785952,10.38,10.38,1.0043123371622706,0.0014588571692932663,True,0,False,10.38,6.1000000000000005,1.052745692511748,0.4777488811559876,nan,62,0.22225111884401233,0,0.19487179487179487,0,0,0.09055988931353427,1.2364941239356995,0.36462489515542984,1.3626781292259693,bc_v0+dam,0,False,2,82.0
S5,513,bc_v0+dam,6,8.3,8.3,0.9886148759766834,60.0,nan,nan,2.3000000000000003,2.3000000000000003,0.9622016219153708,5.58,5.58,0.9990083400495383,9.58,9.58,0.9884409754619937,3.16,3.16,1.1006131419849234,1.02866424278208e-06,False,1,True,60.0,5.784000000000001,1.0077757910777019,1.116207337899969,nan,0,0.0,0,0.03211111111111111,0,0,0.008979616805413065,0.7132274806499481,0.319858081638813,1.0990616865456104,bc_v0+dam,0,False,0,437.0
S5,518,bc_v0+dam,6,7.38,7.38,1.0218167092277854,6.6000000000000005,6.6000000000000005,0.980920253759994,10.52,10.52,1.0137855803218863,7.08,7.08,1.1903551503466303,6.36,6.36,0.9838932011018706,2.7800000000000002,2.7800000000000002,0.9841447634438293,0.004027760184014005,True,0,False,10.52,6.786666666666667,1.0291526097003327,0.3727690801321964,nan,105,0.32723091986780356,0,0.25015812776723595,0,0,0.10500813464097897,1.0955430567264557,0.4300503060221672,1.3146311976015568,bc_v0+dam,0,False,1,82.8
S5,520,bc_v0+dam,6,4.28,4.28,1.2275808365920688,8.22,8.22,1.0326636822893076,10.26,10.26,1.0005665652143307,8.18,8.18,1.0161733109294109,8.76,8.76,0.9904254988893255,6.68,6.68,1.5913836006967037,9.863208637153008e-08,True,0,False,10.26,7.73,1.1431322491018578,0.6156975259051102,nan,24,0.08430247409488978,0,0.2730220492866407,1,0,0.12098395691294617,1.2575254887342453,0.4300018772482872,1.4674803242087364,bc_v0+dam,0,False,0,80.5
S5,514,bc_v0+dam,6,2.94,2.94,1.0071100689009564,1.58,1.58,1.2022229664146666,4.5600000000000005,4.5600000000000005,1.6671119799264615,3.46,3.46,1.0593624763696725,60.0,nan,nan,3.38,3.38,1.123423350031231,1.5179031905343863e-06,False,1,True,60.0,3.184,1.2118461683285977,1.1503641998445038,nan,0,0.0,0,0.034444444444444444,0,0,0.009359743676195294,0.7922133207321167,0.330289825797081,1.1339099146425724,bc_v0+dam,0,False,3,438.1
S5,523,bc_v0+dam,6,8.0,8.0,1.0071323786167,8.56,8.56,1.0227127043238173,9.22,9.22,0.9959353783040988,5.98,5.98,1.0528277216020998,1.32,1.32,1.1985009578295438,6.38,6.38,1.0673613897840446,0.0044221112056101845,True,0,False,9.22,6.576666666666667,1.0574117550767175,0.48582990717932917,nan,54,0.2141700928206708,0,0.28715728715728717,0,0,0.1538357345931955,1.5224728807806969,0.4409779794514179,1.3123434036970139,bc_v0+dam,0,False,3,73.4
S5,524,bc_v0+dam,6,3.56,3.56,1.0925243137058922,8.44,8.44,0.9755527455817431,3.8200000000000003,3.8200000000000003,1.169097504866926,8.28,8.28,0.9824295909601474,7.72,7.72,1.0068994473673152,5.66,5.66,1.0018865312195835,0.0003067039693905474,True,0,False,8.44,6.246666666666666,1.0380650222836012,0.6527253486113975,nan,17,0.04727465138860243,0,0.39440504334121357,0,0,0.1339169387800676,1.141134113073349,0.4700189456343651,1.4479751698672771,bc_v0+dam,0,False,3,67.6
S5,519,bc_v0+dam,6,3.92,3.92,1.0161719072517625,5.34,5.34,1.190361015795969,7.28,7.28,0.9763077948574385,5.94,5.94,1.0290709888478995,60.0,nan,nan,7.94,7.94,1.0050503484603122,0.0010957816264261912,False,1,True,60.0,6.0840000000000005,1.0433924110426762,0.8421197193515159,nan,0,0.0,0,0.025722222222222223,0,0,0.008909929287272765,1.2452442049980164,0.37313811480998993,1.09488470479846,bc_v0+dam,0,False,2,435.8
S5,521,bc_v0+dam,6,1.9000000000000001,1.9000000000000001,1.117331975356174,60.0,nan,nan,8.2,8.2,0.9849795897335133,0.74,0.74,0.9424309247946021,10.200000000000001,10.200000000000001,0.9825520278056535,2.38,2.38,0.9441435460811487,0.0,False,1,True,60.0,4.684,0.9942876127542183,1.9210245195979312,nan,0,0.0,0,0.00011111111111111112,0,0,8.597479926215277e-06,0.09552526473999023,0.2977619878947735,1.0064211674034595,bc_v0+dam,0,False,1,433.9
S5,526,bc_v0+dam,6,9.72,9.72,0.9870358179000086,5.58,5.58,0.9698866923640278,8.46,8.46,0.9836197535971714,3.9,3.9,0.9993989752605709,5.7,5.7,0.9843094988840126,4.76,4.76,0.987562090068052,7.703694972582512e-08,True,0,False,9.72,6.3533333333333335,0.9853021380123073,1.0515633663927755,nan,0,0.0,0,0.0811088295687885,0,0,0.021687043447840785,0.7086665406823158,0.30078599229454994,1.2431261129677296,bc_v0+dam,0,False,2,75.0
S5,522,bc_v0+dam,6,8.52,8.52,1.0298610024254229,60.0,nan,nan,6.94,6.94,0.9903434820759662,3.7800000000000002,3.7800000000000002,1.5231527530523046,8.44,8.44,1.0004909706030827,6.0200000000000005,6.0200000000000005,0.9805572334541504,0.0043882477281082565,False,1,True,60.0,6.74,1.1048810883221853,0.6347700961322664,nan,37,0.06522990386773353,0,0.04711111111111111,0,0,0.019057075505836716,1.0264168456196785,0.3044172190129757,1.1433502659201622,bc_v0+dam,0,False,0,433.7
S5,529,bc_v0+dam,6,1.74,1.74,1.001264984149251,5.86,5.86,0.9938798564625853,8.84,8.84,0.9758590009878646,3.18,3.18,0.9317183063200893,5.36,5.36,0.9655490608307412,8.02,8.02,0.9794862190609568,0.0,True,0,False,8.84,5.5,0.9746262379685814,1.3748152745377815,nan,0,0.0,0,0.05756207674943566,0,0,0.011976033075662867,0.43709293752908707,0.2975538372993469,1.1760219931602478,bc_v0+dam,0,False,0,69.5
S5,530,bc_v0+dam,6,14.02,14.02,0.9819440871927506,7.26,7.26,1.2133297140313677,9.22,9.22,1.0042311261501164,0.48,0.48,1.4295545003391568,12.84,12.84,0.9930292718093756,3.9,3.9,1.0072473412535279,7.625733314469908e-08,True,0,False,14.02,7.953333333333333,1.1048893401293824,0.90613950678933,nan,0,0.0,0,0.09947768281101614,0,0,0.02952627811334578,0.5965543612837791,0.3009289503097534,1.2450618669390678,bc_v0+dam,0,False,0,106.6
S5,525,bc_v0+dam,6,4.16,4.16,0.9681749048897451,6.58,6.58,0.9827907613973756,5.4,5.4,0.9852646788404976,5.2,5.2,0.9783506069240269,60.0,nan,nan,5.26,5.26,0.9869321398570501,1.1706799407711821e-06,False,1,True,60.0,5.32,0.980302618381739,1.1409174251780807,nan,0,0.0,0,0.008611111111111111,0,0,0.0034442804363400987,0.6999542862176895,0.32345810905098915,1.055941917002201,bc_v0+dam,0,False,3,431.1
S5,531,bc_v0+dam,6,2.98,2.98,0.9590793741764518,6.0,6.0,0.9644173442873687,2.2,2.2,0.9411754282574516,4.3,4.3,0.9661494123694099,4.3,4.3,0.9729727824022879,2.92,2.92,0.9704724482204126,0.0,True,0,False,6.0,3.783333333333333,0.9623777982855637,1.9741792843720332,nan,0,0.0,0,0.0,0,0,0.0,0.0,0.2876492217183113,0.998964998871088,bc_v0+dam,0,False,0,48.8
S5,532,bc_v0+dam,6,1.96,1.96,1.0464303343753938,10.200000000000001,10.200000000000001,1.0485554668734018,8.98,8.98,0.9951147308135154,11.82,11.82,0.9914743706209982,10.4,10.4,0.9938861951458046,9.540000000000001,9.540000000000001,0.992643926199241,7.696749481581585e-08,True,0,False,11.82,8.816666666666666,1.011350837338059,0.9213898681208234,nan,0,0.0,0,0.24211711711711711,0,0,0.0824420488813532,0.7783800661563873,0.4100031219422817,1.2988229282200336,bc_v0+dam,0,False,3,92.8
S5,533,bc_v0+dam,6,4.38,4.38,1.15136254052229,8.2,8.2,0.9873923274131867,4.34,4.34,1.0562888591641617,4.64,4.64,0.9901041833738125,11.1,11.1,0.9801624504142328,9.78,9.78,1.004972255358978,1.556147307023972e-06,True,0,False,11.1,7.073333333333333,1.0283804360411102,1.0392982977881255,nan,0,0.0,0,0.3381294964028777,0,0,0.09891734517022605,0.764594279229641,0.4499070346355438,1.324694138020277,bc_v0+dam,0,False,0,87.2
