scenario,seed,method,n_dogs,completion_G0_s,completion_G0_done_s,path_ratio_G0,completion_G1_s,completion_G1_done_s,path_ratio_G1,completion_G2_s,completion_G2_done_s,path_ratio_G2,completion_G3_s,completion_G3_done_s,path_ratio_G3,completion_G4_s,completion_G4_done_s,path_ratio_G4,completion_G5_s,completion_G5_done_s,path_ratio_G5,max_hard_slack_m,all_done,timeouts,deadlock,makespan_s,mean_completion_s,path_ratio,min_dogdog_m,min_dogwall_m,viol_steps_dog,max_viol_depth_m,viol_steps_wall,intervention_rate,stop_steps,reject_steps,mean_dcmd,max_dcmd,filter_p50_ms,filter_p99_ms,condition,n_falls,diverged,arena,wall_s
S5,16,nominal+raw,6,1.24,1.24,3.2394224151044657,1.9000000000000001,1.9000000000000001,0.9300950252794209,3.94,3.94,1.201071401663284,6.5600000000000005,6.5600000000000005,1.1563650478612177,6.2,6.2,1.1866743373402862,60.0,nan,nan,0.0,False,1,True,60.0,3.968,1.542725645449735,0.1933428034586361,nan,2927,0.5066571965413639,0,0.0,0,0,0.0,0.0,0.01593632623553276,0.03204774111509323,nominal+raw,1,False,3,287.6
S5,17,nominal+raw,6,60.0,nan,nan,6.26,6.26,1.158556675037917,5.0600000000000005,5.0600000000000005,1.174638812901473,4.74,4.74,1.395476373126636,7.1000000000000005,7.1000000000000005,1.2476252213490997,60.0,nan,nan,0.0,False,2,True,60.0,5.79,1.2440742706037815,0.12209621916834626,nan,2841,0.5779037808316537,0,0.0,0,0,0.0,0.0,0.016080215573310852,0.025040004402399063,nominal+raw,0,False,0,287.3
S5,20,nominal+raw,6,2.8000000000000003,2.8000000000000003,0.9574921524311005,5.74,5.74,0.9674021680856286,7.54,7.54,0.9693997987848654,1.6400000000000001,1.6400000000000001,0.8714042673361398,4.3,4.3,0.9738385109157774,5.0600000000000005,5.0600000000000005,0.9741780802210431,0.0,True,0,False,7.54,4.513333333333334,0.9522858296290925,1.8175318742460786,nan,0,0.0,0,0.0,0,0,0.0,0.0,0.0164802186191082,0.02440018579363823,nominal+raw,0,False,1,40.4
S5,21,nominal+raw,6,5.36,5.36,0.9900333038388904,4.38,4.38,1.0052465753643007,9.48,9.48,0.9938524179419103,10.46,10.46,1.038407929744335,2.02,2.02,0.8909972194857178,7.76,7.76,1.0141687238967956,0.0,True,0,False,10.46,6.576666666666667,0.9887843617119916,0.1583249665327303,nan,300,0.5416750334672696,0,0.0,0,0,0.0,0.0,0.016224104911088943,0.024511944502592087,nominal+raw,0,False,3,54.1
S5,23,nominal+raw,6,8.700000000000001,8.700000000000001,0.9799546862958599,3.38,3.38,0.9788220331892944,0.4,0.4,0.6107091347338889,9.52,9.52,0.998168970084763,9.44,9.44,1.0061780207019304,1.74,1.74,1.0152475211552834,0.0,True,0,False,9.52,5.53,0.93151339436017,0.2134006822792995,nan,152,0.4865993177207004,0,0.0,0,0,0.0,0.0,0.01606391742825508,0.02275221049785614,nominal+raw,0,False,1,49.8
S5,22,nominal+raw,6,12.52,12.52,0.9848476137628653,5.44,5.44,0.9940128495077826,7.12,7.12,0.9841392045025065,8.78,8.78,0.9907323441518232,7.12,7.12,0.9870206391767666,2.5,2.5,1.0373170480574518,0.0,True,0,False,12.52,7.246666666666666,0.996344949859866,0.5642675008400013,nan,34,0.13573249915999863,0,0.0,0,0,0.0,0.0,0.016239937394857407,0.024384818971157074,nominal+raw,0,False,0,64.1
S5,25,nominal+raw,6,9.1,9.1,0.9778191575668432,8.94,8.94,0.9761871517665988,3.6,3.6,0.9841585565395747,8.22,8.22,0.9879471634993391,2.5,2.5,0.9915170137821941,4.96,4.96,0.9943741608543853,0.0,True,0,False,9.1,6.22,0.9853338673348225,0.22069257193387903,nan,177,0.4793074280661209,0,0.0,0,0,0.0,0.0,0.016367994248867035,0.02377619966864586,nominal+raw,0,False,1,47.6
S5,26,nominal+raw,6,7.0200000000000005,7.0200000000000005,0.9772696077240348,10.200000000000001,10.200000000000001,0.9765819397980512,4.74,4.74,0.9890036808455365,4.32,4.32,0.9791330396251601,2.4,2.4,1.0033859277292505,8.040000000000001,8.040000000000001,0.9827906869892725,0.0,True,0,False,10.200000000000001,6.12,0.984694147118551,0.5026352799741914,nan,94,0.19736472002580852,0,0.0,0,0,0.0,0.0,0.016272999346256256,0.023039989173412323,nominal+raw,0,False,0,52.5
S5,19,nominal+raw,6,60.0,nan,nan,8.6,8.6,1.0960720622666822,2.12,2.12,2.1821467037052065,1.56,1.56,2.451172285170414,60.0,nan,nan,7.22,7.22,1.2424675784031012,0.0,False,2,True,60.0,4.875,1.7429646573863509,0.22437568718326986,nan,2915,0.4756243128167301,0,0.0,0,0,0.0,0.0,0.01683225855231285,0.03592018038034439,nominal+raw,0,False,2,287.4
S5,27,nominal+raw,6,6.08,6.08,0.9811994431084322,5.66,5.66,0.9880141707930323,3.62,3.62,0.9807423115594494,7.68,7.68,0.9786950909634924,9.56,9.56,0.978052798200085,4.08,4.08,0.9949878735682196,0.0,True,0,False,9.56,6.113333333333333,0.9836152813654518,0.42998356323695736,nan,85,0.2700164367630426,0,0.0,0,0,0.0,0.0,0.016431789845228195,0.024959910660982132,nominal+raw,0,False,1,50.0
S5,29,nominal+raw,6,3.36,3.36,0.9591672066584964,6.3,6.3,0.9670070182754449,4.16,4.16,0.9592586549247127,4.98,4.98,0.9657006325701766,4.26,4.26,0.9534634636810216,5.5600000000000005,5.5600000000000005,0.9615608433071361,0.0,True,0,False,6.3,4.7700000000000005,0.9610263032361648,0.5376335513145386,nan,16,0.16236644868546135,0,0.0,0,0,0.0,0.0,0.01619197428226471,0.02383999526500702,nominal+raw,0,False,2,34.3
S5,24,nominal+raw,6,5.76,5.76,1.3120915144038128,1.78,1.78,1.1051807563997649,10.5,10.5,1.1674936760239345,4.86,4.86,1.249588590530829,60.0,nan,nan,9.14,9.14,1.1030671649028176,0.0,False,1,True,60.0,6.408,1.1874843404522317,0.33811943785413867,nan,153,0.3618805621458613,0,0.0,0,0,0.0,0.0,0.017136335372924805,0.03585591912269592,nominal+raw,0,False,3,286.9
S5,32,nominal+raw,6,8.74,8.74,1.0049379610266818,6.7,6.7,1.0433643621817783,4.0200000000000005,4.0200000000000005,0.9818730975997706,5.76,5.76,1.0621855012976078,13.36,13.36,1.0237160306770363,9.8,9.8,1.0093457101622236,0.0,True,0,False,13.36,8.063333333333333,1.0209037771575165,0.14388810579994069,nan,169,0.5561118942000592,0,0.0,0,0,0.0,0.0,0.016031786799430847,0.022496096789836884,nominal+raw,0,False,3,68.3
S5,28,nominal+raw,6,5.12,5.12,1.3494456414305882,4.14,4.14,1.3727231187162248,8.76,8.76,1.2313235900857749,2.6,2.6,1.8762185898141563,60.0,nan,nan,4.04,4.04,1.473352699960125,0.0,False,1,True,60.0,4.932,1.4606127280013739,0.21427614657434235,nan,176,0.4857238534256576,0,0.0,0,0,0.0,0.0,0.016224104911088943,0.03489619120955467,nominal+raw,0,False,0,287.2
S5,30,nominal+raw,6,60.0,nan,nan,4.5200000000000005,4.5200000000000005,1.2278529959415427,5.54,5.54,1.1808083284300543,11.4,11.4,1.120688733301277,4.9,4.9,1.3969887204335811,7.2,7.2,1.1349661631228891,0.0,False,1,True,60.0,6.712000000000001,1.2122609882458688,0.14788030951029263,nan,390,0.5521196904897073,0,0.0,0,0,0.0,0.0,0.01598382368683815,0.03350386396050453,nominal+raw,0,False,1,286.9
S5,31,nominal+raw,6,60.0,nan,nan,1.3,1.3,0.7734509101464123,3.74,3.74,1.5521634110947633,60.0,nan,nan,7.640000000000001,7.640000000000001,1.2253457120194988,9.74,9.74,1.0436309573827318,0.0,False,2,True,60.0,5.605,1.1486477476608516,0.12647562385070085,nan,2842,0.5735243761492991,0,0.0,0,0,0.0,0.0,0.016048084944486618,0.03240024670958519,nominal+raw,0,False,2,287.7
S5,36,nominal+raw,6,6.5200000000000005,6.5200000000000005,0.9823604359568775,9.1,9.1,0.9788455331349828,2.88,2.88,1.0242808678735682,3.38,3.38,0.9695642882341765,7.74,7.74,0.9779959018891771,7.8,7.8,0.9814107450302836,0.0,True,0,False,9.1,6.236666666666666,0.9857429620198442,0.22342706637622822,nan,230,0.47657293362377173,0,0.0,0,0,0.0,0.0,0.016031786799430847,0.022111926227808,nominal+raw,0,False,2,47.5
S5,33,nominal+raw,6,60.0,nan,nan,3.02,3.02,1.1666668567027088,60.0,nan,nan,3.56,3.56,1.3487066773664829,7.82,7.82,1.0679136016781687,8.08,8.08,1.1633533485560945,0.0,False,2,True,60.0,5.62,1.1866601210758638,0.1443893828553707,nan,2948,0.5556106171446292,0,0.0,0,0,0.0,0.0,0.017200130969285965,0.0363360159099102,nominal+raw,0,False,3,287.0
S5,34,nominal+raw,6,4.74,4.74,1.3861247304309348,1.4000000000000001,1.4000000000000001,0.7782478972765182,2.52,2.52,1.5037929530127707,5.98,5.98,1.190983137116122,60.0,nan,nan,60.0,nan,nan,0.0,False,2,True,60.0,3.66,1.2147871794590863,0.36291084559835785,nan,2893,0.3370891544016421,0,0.0,0,0,0.0,0.0,0.01583993434906006,0.024592038244009018,nominal+raw,0,False,0,287.5
S5,38,nominal+raw,6,4.08,4.08,0.9527714803056478,3.18,3.18,0.9363044138413917,3.1,3.1,0.9342515391394984,2.38,2.38,0.912811219425121,4.5600000000000005,4.5600000000000005,0.9515110070508687,2.82,2.82,0.922000616261046,0.0,True,0,False,4.5600000000000005,3.3533333333333335,0.9349417126705957,1.146738561137949,nan,0,0.0,0,0.0,0,0,0.0,0.0,0.016287900507450104,0.023680273443460464,nominal+raw,0,False,3,26.4
S5,35,nominal+raw,6,3.94,3.94,1.4361284547817503,3.88,3.88,1.485652083827547,60.0,nan,nan,2.62,2.62,1.4760840973149376,60.0,nan,nan,3.2,3.2,1.6465556102116028,0.0,False,2,True,60.0,3.41,1.5111050615339594,0.1447271055064798,nan,2760,0.5552728944935201,0,0.0,0,0,0.0,0.0,0.015967991203069687,0.03355229273438454,nominal+raw,0,False,1,287.3
S5,40,nominal+raw,6,7.46,7.46,0.9772952182907746,2.9,2.9,1.1361955945146218,3.06,3.06,0.992297172388783,5.16,5.16,0.9903114242927102,7.3,7.3,0.9776755157962722,9.38,9.38,0.9806220798749986,0.0,True,0,False,9.38,5.876666666666667,1.0090661675263601,0.2196717232056038,nan,193,0.48032827679439616,0,0.0,0,0,0.0,0.0,0.016224104911088943,0.02337619662284851,nominal+raw,0,False,3,49.4
S5,41,nominal+raw,6,7.24,7.24,0.9889164197787578,3.3000000000000003,3.3000000000000003,0.9787552881089395,1.58,1.58,0.8362637227171662,7.58,7.58,0.993280485758205,9.06,9.06,0.9860070758276316,11.58,11.58,0.9845527885662103,0.0,True,0,False,11.58,6.723333333333334,0.9612959634594851,0.346106427833175,nan,189,0.35389357216682493,0,0.0,0,0,0.0,0.0,0.016176141798496246,0.023263972252607346,nominal+raw,0,False,1,59.8
S5,37,nominal+raw,6,60.0,nan,nan,3.24,3.24,1.3161841547664943,4.78,4.78,1.0312525334260665,8.92,8.92,1.1075564926135,5.28,5.28,1.2568184890626393,1.62,1.62,0.869703925961023,0.0,False,1,True,60.0,4.768,1.1163031191659445,0.16549485084075904,nan,2889,0.534505149159241,0,0.0,0,0,0.0,0.0,0.016015954315662384,0.03460794687271118,nominal+raw,0,False,2,287.5
S5,42,nominal+raw,6,4.4,4.4,0.9813823768377956,6.28,6.28,0.9747247376641598,6.58,6.58,0.9860886075232325,8.46,8.46,0.9914963896581859,6.140000000000001,6.140000000000001,0.9864124113582998,9.040000000000001,9.040000000000001,0.9831255094857976,0.0,True,0,False,9.040000000000001,6.816666666666667,0.9838716720879118,0.13800282849832507,nan,172,0.5619971715016749,0,0.0,0,0,0.0,0.0,0.016352161765098572,0.024783890694379807,nominal+raw,0,False,3,47.6
S5,39,nominal+raw,6,0.0,0.0,3.555501268784593,4.46,4.46,1.227291137455616,60.0,nan,nan,5.78,5.78,1.1587808392419447,7.78,7.78,1.1243711037988513,7.3,7.3,1.0707969988463553,0.0,False,1,True,60.0,5.064,1.627348269625472,0.22201701687254047,nan,2881,0.47798298312745946,0,0.0,0,0,0.0,0.0,0.01700781285762787,0.035727862268686295,nominal+raw,0,False,0,287.8
S5,46,nominal+raw,6,5.68,5.68,0.9757220538505548,5.14,5.14,0.9856243006380138,8.66,8.66,0.9783849996544467,8.84,8.84,0.9745757260191418,1.28,1.28,0.8483112044720661,7.26,7.26,0.9771021523234072,0.0,True,0,False,8.84,6.1433333333333335,0.9566200728262717,1.6026409403235928,nan,0,0.0,0,0.0,0,0,0.0,0.0,0.016096048057079315,0.023743603378534317,nominal+raw,0,False,0,46.4
S5,47,nominal+raw,6,1.8800000000000001,1.8800000000000001,0.9446716138112529,3.54,3.54,0.9691098697664297,5.0,5.0,0.9954030749702422,8.700000000000001,8.700000000000001,0.9757680856985235,6.28,6.28,0.9727603971351748,6.96,6.96,0.9788523139624603,0.0,True,0,False,8.700000000000001,5.3933333333333335,0.9727608925573472,0.28793968348764887,nan,52,0.4120603165123511,0,0.0,0,0,0.0,0.0,0.01619197428226471,0.02363184466958046,nominal+raw,0,False,0,46.0
S5,43,nominal+raw,6,12.74,12.74,1.1068515694317411,3.86,3.86,1.2145628062079659,16.98,16.98,1.348502292328362,60.0,nan,nan,3.24,3.24,1.0383626740132772,10.02,10.02,1.084031690889878,0.0,False,1,True,60.0,9.368,1.158462206574245,0.20380619366069924,nan,2935,0.4961938063393007,0,0.0,0,0,0.0,0.0,0.01639965921640396,0.0356319360435009,nominal+raw,0,False,1,287.4
S5,44,nominal+raw,6,9.26,9.26,1.1901843104580023,1.56,1.56,1.530321745429846,8.6,8.6,1.0647154722593613,60.0,nan,nan,60.0,nan,nan,2.42,2.42,1.7212436449852357,0.0,False,2,True,60.0,5.46,1.3766162932831114,0.12735231397125446,nan,2930,0.5726476860287455,0,0.0,0,0,0.0,0.0,0.015951693058013916,0.025535933673381805,nominal+raw,1,False,2,287.5
S5,45,nominal+raw,6,2.7800000000000002,2.7800000000000002,1.4977032888781234,2.72,2.72,1.4524451169313795,60.0,nan,nan,8.4,8.4,1.118145549048511,2.9,2.9,1.397851318702227,2.2,2.2,0.9305412166397837,0.0,False,1,True,60.0,3.8000000000000003,1.2793372980400048,0.3397040411743195,nan,54,0.36029595882568044,0,0.0,0,0,0.0,0.0,0.01577567309141159,0.02433639019727707,nominal+raw,1,False,3,287.5
